w_ch1;w_ch2;w_ch3
6,06E+01;5,19E+00;0.6713867
6,96E+01;2,59E+00;0.5950928
6,41E+01;7,63E-01;0.6866455
7,08E+01;3,20E+00;0.5645752
5,97E+01;1,98E+00;0.6866455
5,92E+00;3,05E+00;0.5493164
3,56E+01;2,90E-01;0.6103516
2,47E+01;2,75E+00;0.4730225
4,27E+01;6,26E+00;0.4577637
5,19E+01;2,90E-01;0.6103516
3,92E+01;3,97E+00;0.4882812
3,59E+01;0;0.5950928
4,03E+00;2,29E+00;0.5340576
4,33E+01;3,20E+00;0.579834
4,12E+01;1,68E+00;0.6713867
3,62E+01;3,66E+00;0.4577637
3,63E+01;2,75E+00;0.4272461
4,93E+01;3,20E+00;0.4882812
3,98E+01;1,83E+00;0.5340576
5,98E+01;3,97E+00;0.5187988
9,28E+01;5,49E+00;0.5950928
9,63E+01;9,92E+00;0.7171631
6,21E+01;7,78E+00;0.5950928
4,17E+01;3,36E+00;0.50354
7,48E+01;4,88E+00;0.7629395
6,03E+01;6,10E+00;0.6256104
6,04E+01;7,17E+00;0.4425049
5,02E+01;4,88E+00;0.5645752
3,37E+01;2,29E+00;0.6408691
3,42E+01;-1,53E-01;0.7019043
3,30E+01;3,20E+00;0.579834
5,34E+01;4,43E+00;0.6408691
8,88E+01;6,26E+00;0.6408691
7,71E+01;1,14E+01;0.4425049
6,68E+00;9,92E+00;0.4577637
4,97E+01;1,13E+00;0.3967285
3,23E+01;7,78E+00;0.5645752
5,94E+01;7,32E+00;0.3662109
5,74E+01;3,81E+00;0.579834
3,30E+01;2,44E+00;0.6103516
5,37E+01;2,14E-01;0.4119873
5,83E+01;-1,53E-01;0.5187988
4,97E+01;-4,58E-01;0.579834
4,39E+01;3,05E+00;0.6103516
5,55E+01;2,14E-01;0.579834
6,90E+01;4,73E+00;0.50354
6,85E+01;5,49E+00;0.6866455
6,01E+01;6,10E+00;0.5950928
5,07E+01;8,39E+00;0.5187988
4,68E+01;5,04E+00;0.6713867
5,75E+01;6,41E+00;0.7019043
5,23E+01;3,66E+00;0.5493164
4,35E+01;4,43E+00;0.6408691
6,48E+01;5,49E+00;0.6256104
5,20E+01;5,19E+00;0.5187988
4,78E+01;3,97E+00;0.6713867
4,47E+01;1,22E+00;0.6103516
4,81E+01;-6,10E-01;0.7476807
5,08E+01;4,27E+00;0.7019043
5,66E+01;8,39E+00;0.6256104
5,74E+01;1,02E+01;0.5645752
5,58E+01;9,16E+00;0.4730225
4,65E+01;1,05E+01;0.4272461
4,88E+01;9,61E+00;0.579834
4,99E+01;7,78E+00;0.6408691
5,25E+01;9,31E+00;0.6866455
5,45E+01;1,01E+00;0.579834
7,13E+01;7,78E+00;0.4730225
5,87E+01;8,09E+00;0.6561279
6,04E+01;6,87E+00;0.50354
4,81E+01;4,58E+00;0.4577637
5,97E+01;2,44E+00;0.4882812
6,58E+01;7,48E+00;0.4577637
4,49E+01;6,71E+00;0.5645752
3,88E+01;1,07E+01;0.6103516
3,72E+01;8,85E+00;0.5950928
3,66E+00;1,25E+01;0.7171631
4,55E+01;1,13E+00;0.5187988
5,52E+01;9,46E+00;0.7324219
6,53E+01;7,63E+00;0.4730225
5,60E+01;9,00E+00;0.6408691
5,39E+01;2,44E+00;0.6561279
5,54E+01;-3,05E-01;0.6408691
5,20E+01;-3,05E-01;0.6561279
5,40E+01;1,07E+00;0.579834
6,26E+01;4,43E+00;0.6408691
6,15E+01;4,27E+00;0.4272461
5,94E+01;7,48E+00;0.3967285
5,63E+01;8,85E+00;0.4577637
5,02E+01;8,24E+00;0.5950928
4,79E+00;6,87E+00;0.4425049
3,85E+01;8,09E+00;0.5187988
6,90E+01;5,49E+00;0.6256104
7,60E+01;6,56E+00;0.6866455
4,10E+01;1,68E+00;0.7019043
2,72E+01;1,37E+00;0.6408691
2,44E+01;9,16E-01;0.4882812
2,81E+01;3,97E+00;0.6408691
7,51E+01;7,48E+00;0.8239746
9,95E+00;7,93E-01;0.5340576
9,86E+01;9,92E+00;0.5950928
6,99E+01;1,48E+01;0.50354
4,90E+01;1,19E+01;0.4882812
3,57E+01;1,60E+01;0.5950928
3,22E+01;1,17E+01;0.7476807
1,75E+01;1,34E+01;0.7019043
1,34E+01;1,28E+01;0.6561279
5,36E+01;1,25E+01;0.4272461
9,69E+01;1,54E+01;0.579834
8,44E+01;1,62E+01;0.5950928
7,23E+01;2,03E+01;0.6713867
9,28E+01;1,72E+01;0.579834
6,18E+00;1,31E+01;0.4425049
4,44E+01;8,39E+00;0.6103516
3,60E+01;4,12E+00;0.5950928
1,31E+01;4,88E+00;0.5645752
3,37E+01;8,54E+00;0.5645752
6,06E+01;7,02E+00;0.50354
7,71E+01;8,85E+00;0.5493164
7,63E+01;1,02E+01;0.5645752
7,10E+01;7,32E+00;0.579834
5,10E+01;4,58E+00;0.5340576
4,27E+01;9,16E-01;0.6713867
5,52E+01;1,22E+00;0.6866455
5,74E+01;2,44E+00;0.6561279
4,79E+00;9,77E+00;0.6561279
4,36E+01;9,16E+00;0.6561279
5,45E+01;1,24E+01;0.7324219
8,26E+01;1,42E+01;0.8087158
5,49E+01;1,46E+01;0.6561279
4,20E+01;1,43E+01;0.50354
4,00E+01;9,77E+00;0.7476807
4,61E+01;8,39E+00;0.7324219
6,18E+00;8,54E+00;0.4272461
6,94E+01;9,16E+00;0.4882812
1,62E+01;8,70E-01;0.5493164
-2,24E+01;5,49E+00;0.6408691
-3,20E+00;7,93E-01;0.7019043
2,37E+01;1,11E+01;0.5950928
5,25E+01;1,62E+01;0.4577637
0.000151062;2,08E+01;0.6408691
0.0001885986;1,98E+01;0.6408691
0.0001210022;2,17E+01;0.5340576
7,35E+01;1,97E+01;0.7019043
6,29E+01;1,11E+01;0.579834
4,99E+01;5,95E+00;0.6103516
4,32E+01;2,14E-01;0.579834
5,45E+01;-2,14E-01;0.6103516
8,73E+01;-2,14E-01;0.579834
7,13E+01;-1,98E+00;0.5950928
4,52E+01;9,16E-01;0.4425049
3,36E+01;4,43E+00;0.3967285
2,73E+01;7,78E+00;0.6103516
3,54E+01;1,21E+01;0.5645752
8,33E+01;1,53E+01;0.6561279
0.000123291;1,85E+01;0.6713867
8,59E+01;1,36E+01;0.5493164
7,06E+00;8,85E+00;0.4882812
4,81E+01;6,56E+00;0.579834
4,33E+01;8,54E+00;0.5950928
1,71E+01;3,36E+00;0.5645752
1,97E+01;6,41E+00;0.7019043
2,70E+01;6,10E+00;0.4577637
2,37E+01;9,16E+00;0.5187988
4,12E+01;1,21E+01;0.5950928
3,86E+01;2,24E+01;0.4882812
9,03E+01;2,38E+01;0.579834
9,12E+01;1,92E+01;0.7629395
2,72E+01;1,59E+01;0.4425049
-1,72E+01;1,56E+01;0.6103516
1,60E+01;1,63E+01;0.4577637
5,52E+01;1,83E+01;0.50354
4,14E+01;1,74E+01;0.6866455
9,77E+00;1,56E+01;0.5645752
5,40E+01;1,17E+01;0.6408691
8,03E+01;8,09E+00;0.50354
8,35E+01;1,14E+01;0.5493164
8,04E+01;1,85E+01;0.6103516
0.0001445007;2,43E+01;0.5340576
0.000149231;2,87E+01;0.7324219
4,65E+01;2,15E+01;0.6713867
3,17E+01;1,53E+01;0.5493164
4,53E+00;6,10E+00;0.5340576
6,20E+01;-3,05E-01;0.4425049
8,30E+01;3,97E+00;0.6103516
9,40E+01;4,27E+00;0.6256104
9,19E+01;6,10E+00;0.7476807
0.0001031494;1,28E+01;0.5645752
0.0001072693;1,02E+01;0.6256104
8,29E+01;1,24E+01;0.6561279
6,96E+01;1,31E+01;0.5187988
8,93E+01;9,31E+00;0.7019043
8,26E+01;1,34E+01;0.5950928
7,80E+01;1,79E+01;0.6561279
8,90E+01;2,18E+01;0.5187988
9,98E+01;2,12E+01;0.7019043
0.0001011658;1,69E+01;4.999.847
9,00E+01;1,36E+01;4.999.847
7,32E+01;1,16E+01;4.999.847
5,02E+01;1,19E+01;4.999.847
1,10E+01;1,57E+01;4.999.847
7,66E+01;1,46E+01;4.999.847
6,96E+01;1,21E+01;4.999.847
6,04E+01;1,40E+01;4.999.847
3,75E+01;1,10E+01;4.999.847
5,62E+01;9,77E+00;4.999.847
5,69E+01;1,42E+01;4.999.847
7,51E+01;1,88E+01;4.999.847
7,22E+01;2,01E+00;4.999.847
2,30E+01;1,60E+01;4.999.847
2,20E+01;2,08E+01;4.999.847
4,27E+00;1,80E+01;4.999.847
2,72E+01;1,77E+01;4.999.847
8,56E+01;1,08E+01;4.999.847
7,22E+01;1,10E+01;4.999.847
7,08E+01;1,21E+01;4.999.847
6,10E+01;6,26E+00;4.999.847
2,50E+01;7,63E+00;4.999.847
1,68E+01;1,25E+01;4.999.847
7,93E+00;1,59E+01;4.999.847
8,13E+01;1,89E+00;4.999.847
2,93E+01;1,60E+01;4.999.847
-1,86E+01;1,36E+01;4.999.847
-2,18E+01;1,17E+01;4.999.847
-4,87E+01;1,80E+01;4.999.847
-5,22E+01;2,04E+01;4.999.847
5,74E+01;2,15E+01;4.999.847
0.0001121521;2,06E+01;4.999.847
6,73E+01;1,48E+01;4.999.847
2,33E+01;1,28E+01;4.999.847
8,16E+01;1,31E+01;4.999.847
0.0001098633;1,46E+01;4.999.847
3,36E+00;1,13E+00;4.999.847
-2,82E+01;5,19E+00;4.999.847
-2,09E+01;-1,07E+00;4.999.847
1,05E+01;-1,68E+00;4.999.847
2,47E+01;0;4.999.847
5,97E+01;2,59E+00;4.999.847
3,62E+01;3,05E-01;4.999.847
3,81E+01;-3,81E+00;4.999.847
4,18E+01;1,53E-01;4.999.847
3,20E+01;-2,29E+00;4.999.847
-3,14E+00;1,98E+00;4.999.847
-1,89E+00;9,46E+00;4.999.847
-5,26E+01;2,70E+01;4.999.847
-0.0001249695;3,92E+01;4.999.847
-2,40E+00;4,01E+01;4.999.847
0.00016922;3,36E+01;4.999.847
0.0001785278;7,32E+00;4.999.847
1,07E+01;-1,40E+01;4.999.847
6,10E-01;-2,08E+01;4.999.847
5,65E+01;-2,11E+01;4.999.847
3,71E+01;-1,83E+01;4.999.847
2,04E+01;-1,60E+01;4.999.847
2,66E+01;-1,07E+01;4.999.847
3,10E+01;-4,27E+00;4.999.847
9,17E+01;8,39E+00;4.999.847
5,16E+01;-5,34E+00;4.999.847
-2,78E-01;-1,04E+01;4.999.847
1,28E+01;-1,13E+00;4.999.847
2,88E+01;-1,28E+01;4.999.847
3,74E+01;-1,39E+00;4.999.847
5,17E+00;-3,81E+00;4.999.847
4,18E+01;-2,29E+00;4.999.847
-1,05E+01;-3,66E+00;4.999.847
1,28E+01;4,58E-01;4.999.847
0.0001396179;-1,53E+00;4.999.847
0.0001014709;-6,87E+00;4.999.847
7,45E+01;-6,41E+00;4.999.847
6,97E+01;-6,71E+00;4.999.847
6,48E+01;-7,02E+00;4.999.847
3,97E+01;-1,43E+01;4.999.847
5,60E+01;-2,18E+01;4.999.847
9,41E+01;-2,01E+00;4.999.847
0.0001351929;-1,43E+01;4.999.847
9,90E+01;-1,02E+01;4.999.847
7,87E+01;-8,24E+00;4.999.847
0.0001113892;-2,90E-01;4.999.847
0.0001028442;-6,41E+00;4.999.847
0.0001016235;-5,34E+00;4.999.847
8,91E+01;-5,80E-01;4.999.847
9,16E+01;-5,95E+00;4.999.847
9,95E+00;-3,66E+00;4.999.847
0.0001087952;0;4.999.847
0.000100708;2,90E-01;4.999.847
7,20E+01;5,49E+00;4.999.847
9,16E+00;5,04E+00;4.999.847
2,30E+01;9,92E+00;4.999.847
7,05E+00;9,77E+00;4.999.847
8,00E+01;1,04E+01;4.999.847
2,30E+01;3,05E-01;4.999.847
1,42E+01;-7,63E-01;4.999.847
3,88E+01;5,95E+00;4.999.847
7,17E+01;8,54E+00;4.999.847
0.0001567078;9,31E+00;4.999.847
0.0001109314;6,71E+00;4.999.847
3,43E+01;1,98E+00;4.999.847
2,50E+01;2,59E+00;4.999.847
4,79E+00;3,66E+00;4.999.847
5,81E+01;5,65E+00;4.999.847
5,78E+01;7,17E+00;4.999.847
3,91E+00;6,71E+00;4.999.847
5,28E+01;7,63E+00;4.999.847
7,71E+01;1,07E+01;4.999.847
9,06E+01;7,17E+00;4.999.847
8,38E+01;3,81E+00;4.999.847
8,42E+01;1,83E+00;4.999.847
6,04E+01;3,05E-01;4.999.847
4,44E+01;6,10E-01;4.999.847
3,83E+01;2,90E-01;4.999.847
3,77E+01;3,66E+00;4.999.847
3,57E+01;3,05E+00;4.999.847
3,08E+01;5,80E-01;4.999.847
4,55E+01;5,65E+00;4.999.847
3,14E+00;4,12E+00;4.999.847
1,60E+01;-2,44E+00;4.999.847
1,45E+01;1,53E+00;4.999.847
8,54E+00;-1,07E+00;4.999.847
-7,48E+00;-1,37E+00;4.999.847
-1,28E+01;-3,20E+00;4.999.847
-1,19E+01;-5,80E-01;4.999.847
-5,34E+00;-3,05E+00;4.999.847
2,52E-01;3,81E+00;4.999.847
2,64E+01;4,58E+00;4.999.847
2,84E+01;4,12E+00;4.999.847
7,32E+00;2,44E+00;4.999.847
-4,36E+01;3,05E-01;4.999.847
2,09E+01;4,88E+00;4.999.847
4,81E+01;1,98E+00;4.999.847
3,07E+01;-2,44E+00;4.999.847
-9,16E-01;-7,48E+00;4.999.847
1,65E+01;-8,24E+00;4.999.847
2,50E+01;-8,24E+00;4.999.847
4,44E+01;-4,27E+00;4.999.847
3,51E+01;-1,05E+01;4.999.847
9,61E+00;-8,09E+00;4.999.847
2,00E+01;-5,65E+00;4.999.847
2,62E+01;4,58E-01;4.999.847
2,12E+01;2,59E+00;4.999.847
7,48E+00;3,97E+00;4.999.847
4,18E+01;3,81E+00;4.999.847
4,58E+01;7,63E-01;4.999.847
3,57E+01;4,58E-01;4.999.847
1,40E+01;-4,43E+00;4.999.847
2,46E+01;-6,41E+00;4.999.847
3,74E+01;-1,22E+00;4.999.847
2,88E+01;-4,58E+00;4.999.847
2,88E+01;-4,73E+00;4.999.847
3,34E+01;-7,63E-01;4.999.847
2,27E+00;2,75E+00;4.999.847
2,58E+01;3,97E+00;4.999.847
3,22E+01;6,41E+00;4.999.847
2,85E+01;4,88E+00;4.999.847
2,76E+01;6,71E+00;4.999.847
2,66E+01;8,85E+00;4.999.847
4,68E+01;1,05E+01;4.999.847
3,94E+01;8,70E-01;4.999.847
4,70E+01;5,19E+00;4.999.847
4,38E+01;4,43E+00;4.999.847
5,17E+00;3,51E+00;4.999.847
4,82E+01;7,63E+00;4.999.847
4,79E+00;6,26E+00;4.999.847
4,84E+01;7,48E+00;4.999.847
5,33E+01;6,71E+00;4.999.847
5,98E+01;5,95E+00;4.999.847
4,67E+01;2,29E+00;4.999.847
4,14E+01;1,07E+00;4.999.847
5,13E+01;-4,58E-01;4.999.847
4,87E+01;1,53E+00;4.999.847
5,07E+01;-9,16E-01;4.999.847
5,19E+01;-3,66E+00;4.999.847
6,94E+01;-2,14E-01;4.999.847
7,39E+01;-2,14E-01;4.999.847
6,33E+01;-3,36E+00;4.999.847
6,20E+01;-4,73E+00;4.999.847
4,97E+01;0;4.999.847
5,69E+01;2,75E+00;4.999.847
6,97E+01;7,02E+00;4.999.847
6,68E+00;7,63E+00;4.999.847
5,71E+01;1,10E+01;4.999.847
6,50E+01;8,09E+00;4.999.847
4,21E+01;6,26E+00;4.999.847
3,98E+01;1,13E+00;4.999.847
2,79E+01;3,81E+00;4.999.847
3,08E+01;7,63E-01;4.999.847
4,23E+01;-2,75E+00;4.999.847
5,13E+01;-3,81E+00;4.999.847
6,47E+01;-7,78E+00;4.999.847
7,90E+01;-7,32E+00;4.999.847
7,13E+01;-1,10E+01;4.999.847
5,66E+01;-1,34E+01;4.999.847
6,01E+01;-1,37E+01;4.999.847
7,22E+01;-1,17E+01;4.999.847
7,95E+01;-7,78E+00;4.999.847
6,52E+01;-7,93E-01;4.999.847
5,80E+00;-4,27E+00;4.999.847
5,95E+01;-7,17E+00;4.999.847
4,29E+00;-3,81E+00;4.999.847
3,01E+01;-5,95E+00;4.999.847
3,20E+01;-2,90E-01;4.999.847
1,94E+01;-1,83E+00;4.999.847
7,00E+01;1,53E-01;4.999.847
0.0001091003;5,80E-01;4.999.847
9,51E+01;9,92E+00;4.999.847
6,81E+00;8,39E+00;4.999.847
6,39E+01;3,05E-01;4.999.847
6,24E+01;-3,97E+00;4.999.847
4,12E+01;-7,63E+00;4.999.847
5,11E+01;-3,66E+00;4.999.847
7,10E+01;-5,49E+00;4.999.847
8,03E+01;-6,87E+00;4.999.847
8,24E+01;-6,10E+00;4.999.847
7,20E+01;-7,17E+00;4.999.847
5,83E+01;-5,19E+00;4.999.847
6,42E+00;1,53E-01;4.999.847
6,74E+01;1,53E+00;4.999.847
6,87E+01;-9,16E-01;4.999.847
7,13E+01;-1,53E+00;4.999.847
7,26E+01;-9,16E-01;4.999.847
7,55E-01;2,44E+00;4.999.847
7,08E+01;4,88E+00;4.999.847
9,23E+01;5,65E+00;4.999.847
8,27E+01;5,49E+00;4.999.847
7,45E+01;3,81E+00;4.999.847
6,68E+00;3,97E+00;4.999.847
6,03E+01;9,61E+00;4.999.847
5,42E+00;1,42E+01;4.999.847
5,14E+01;1,37E+01;4.999.847
5,62E+01;1,11E+01;4.999.847
5,97E+01;1,65E+01;4.999.847
6,44E+01;1,71E+01;4.999.847
7,42E+01;1,40E+01;4.999.847
7,03E+01;2,90E-01;4.999.847
6,47E+01;-9,16E-01;4.999.847
6,79E+01;-1,11E+01;4.999.847
4,90E+01;-8,54E+00;4.999.847
4,38E+01;-9,16E+00;4.999.847
4,64E+01;0;4.999.847
4,61E+01;8,24E+00;4.999.847
7,10E+01;1,80E+01;4.999.847
9,32E+00;2,69E+01;4.999.847
5,52E+01;2,73E+01;4.999.847
3,01E+01;1,05E+01;4.999.847
3,78E+00;-4,88E+00;4.999.847
4,46E+01;1,22E+00;4.999.847
6,74E+01;6,87E+00;4.999.847
7,00E+01;1,07E+01;4.999.847
5,92E+00;1,37E+01;4.999.847
6,16E+01;1,25E+01;4.999.847
5,63E+01;0;4.999.847
4,44E+01;6,10E-01;4.999.847
5,43E+01;-5,65E+00;4.999.847
6,82E+01;-6,26E+00;4.999.847
7,92E+01;-1,02E+01;4.999.847
7,45E+01;-1,69E+01;4.999.847
6,76E+01;-1,53E+01;4.999.847
6,24E+01;-1,16E+01;4.999.847
6,39E+01;-2,44E+00;4.999.847
6,13E+01;2,14E-01;4.999.847
5,84E+01;4,43E+00;4.999.847
5,58E+01;4,58E-01;4.999.847
5,34E+01;3,66E+00;4.999.847
5,39E+01;3,05E-01;4.999.847
4,90E+01;-2,44E+00;4.999.847
5,16E+01;-1,53E+00;4.999.847
5,19E+01;-1,53E-01;4.999.847
5,11E+01;0;4.999.847
5,31E+01;1,22E+00;4.999.847
5,26E+01;3,97E+00;4.999.847
5,11E+01;5,04E+00;4.999.847
5,37E+01;6,41E+00;4.999.847
6,13E+01;5,34E+00;4.999.847
6,32E+01;5,65E+00;4.999.847
6,26E+01;7,93E-01;4.999.847
6,04E+01;5,80E-01;4.999.847
5,22E+01;5,34E+00;4.999.847
3,11E+01;6,26E+00;4.999.847
8,85E+00;3,66E+00;4.999.847
3,46E+01;2,90E-01;4.999.847
5,14E+01;4,88E+00;4.999.847
5,57E+01;7,93E-01;4.999.847
5,07E+01;8,39E+00;4.999.847
5,20E+01;1,04E+01;4.999.847
6,96E+01;9,61E+00;4.999.847
9,92E+01;5,04E+00;4.999.847
0.0001037598;5,65E+00;4.999.847
7,58E+01;1,22E+00;4.999.847
6,74E+01;3,66E+00;4.999.847
8,59E+01;3,81E+00;4.999.847
6,96E+01;1,68E+00;4.999.847
5,31E+01;3,05E+00;4.999.847
6,48E+01;7,63E-01;4.999.847
9,38E+01;4,73E+00;4.999.847
8,24E+01;6,71E+00;4.999.847
8,42E+01;1,34E+01;4.999.847
0.0001020813;1,34E+01;4.999.847
9,92E+01;1,10E+01;4.999.847
9,17E+01;8,54E+00;4.999.847
7,32E+01;5,65E+00;4.999.847
7,71E+01;5,49E+00;4.999.847
7,93E+00;1,17E+01;4.999.847
7,45E+01;1,95E+01;4.999.847
6,47E+01;2,40E+00;4.999.847
3,74E+01;1,89E+00;4.999.847
4,65E+01;1,27E+01;4.999.847
5,14E+01;1,28E+01;4.999.847
3,54E+01;1,31E+01;4.999.847
3,14E+00;1,30E+01;4.999.847
4,79E+00;1,27E+01;4.999.847
6,29E+01;1,66E+01;4.999.847
6,47E+01;5,19E+00;4.999.847
6,58E+01;-2,29E+00;4.999.847
6,61E+01;-6,56E+00;4.999.847
5,57E+01;-6,41E+00;4.999.847
5,11E+01;-6,10E-01;4.999.847
4,88E+01;3,66E+00;4.999.847
5,42E+00;-3,81E+00;4.999.847
5,57E+01;-4,58E+00;4.999.847
5,29E-01;2,59E+00;4.999.847
4,88E+01;2,75E+00;4.999.847
4,94E+01;1,53E-01;4.999.847
6,04E+01;6,26E+00;4.999.847
7,31E+00;4,12E+00;4.999.847
7,10E+01;2,59E+00;4.999.847
5,92E+00;3,05E+00;4.999.847
4,79E+00;6,10E+00;4.999.847
4,93E+01;5,19E+00;4.999.847
4,93E+01;3,66E+00;4.999.847
4,81E+01;4,12E+00;4.999.847
5,58E+01;6,87E+00;4.999.847
6,85E+01;4,73E+00;4.999.847
6,18E+00;6,41E+00;4.999.847
5,78E+01;8,54E+00;4.999.847
6,10E+01;1,04E+01;4.999.847
6,03E+01;1,59E+01;4.999.847
5,69E+01;1,02E+01;4.999.847
5,54E+01;8,85E+00;4.999.847
4,82E+01;7,32E+00;4.999.847
4,56E+01;1,02E+01;4.999.847
4,73E+01;5,80E-01;4.999.847
4,44E+01;6,26E+00;4.999.847
5,49E+01;6,10E+00;4.999.847
6,91E+01;5,04E+00;4.999.847
5,94E+01;5,49E+00;4.999.847
5,42E+00;1,22E+00;4.999.847
5,40E+01;1,98E+00;4.999.847
5,58E+01;3,81E+00;4.999.847
5,25E+01;4,12E+00;4.999.847
5,43E+01;4,12E+00;4.999.847
5,22E+01;4,12E+00;4.999.847
4,15E+01;4,88E+00;4.999.847
5,89E+01;9,16E+00;4.999.847
7,32E+01;1,63E+01;4.999.847
6,97E+01;1,19E+01;4.999.847
7,10E+01;-1,83E+00;4.999.847
8,45E+01;-9,77E+00;4.999.847
0.0001037598;-5,34E+00;4.999.847
0.0001063538;-2,14E-01;4.999.847
8,58E+01;-3,97E+00;4.999.847
7,57E+01;-5,95E+00;4.999.847
6,90E+01;-9,61E+00;4.999.847
7,29E+01;-7,17E+00;4.999.847
7,32E+01;-5,65E+00;4.999.847
7,49E+01;1,53E-01;4.999.847
6,76E+01;1,01E+00;4.999.847
4,90E+01;1,71E+01;4.999.847
4,10E+01;2,47E+01;4.999.847
3,63E+01;3,10E+01;4.999.847
3,88E+01;3,13E+01;4.999.847
4,65E+01;2,08E+01;4.999.847
5,72E+01;7,63E+00;4.999.847
6,79E+01;3,05E-01;4.999.847
7,10E+01;-8,39E+00;4.999.847
6,62E+01;-1,74E+01;4.999.847
7,63E+01;-1,77E+01;4.999.847
7,29E+01;-1,40E+01;4.999.847
5,84E+01;-1,59E+01;4.999.847
5,77E+01;-1,60E+01;4.999.847
5,72E+01;-8,85E+00;1.617.432
5,78E+01;1,53E+00;0.9765625
5,28E+01;-1,37E+00;0.8239746
5,94E+01;-3,05E+00;0.5645752
6,44E+01;-5,65E+00;0.7629395
4,41E+00;-2,44E+00;0.7171631
3,11E+01;3,66E+00;0.7019043
1,97E+01;3,08E+01;0.6256104
2,82E+01;6,35E+01;0.6561279
2,93E+01;7,11E+01;0.7324219
4,49E+01;6,97E+01;0.5340576
8,01E+01;5,43E+01;0.5340576
9,12E+01;2,94E+01;0.579834
9,03E+01;1,37E+01;0.5340576
6,74E+01;-1,89E+00;0.6561279
6,71E+01;-5,37E+01;0.6713867
8,29E+01;-4,82E+01;0.6713867
7,84E+01;-4,03E+00;0.6256104
6,52E+01;-3,48E+01;0.7019043
5,91E+01;-3,07E+01;0.7019043
6,35E+01;-9,92E+00;0.4425049
6,90E+01;1,16E+01;0.50354
7,39E+01;1,43E+01;0.4730225
7,86E+01;1,27E+01;0.6103516
7,54E+01;1,05E+01;0.6256104
6,47E+01;1,34E+01;0.5340576
6,67E+01;6,56E+00;0.6408691
5,94E+01;7,93E-01;0.6256104
4,44E+01;6,41E+00;0.4882812
4,47E+01;8,39E+00;0.5187988
4,35E+01;-3,05E+00;0.7629395
5,26E+01;-3,81E+00;0.4730225
6,12E+01;-1,53E-01;0.5645752
7,90E+01;7,02E+00;0.5340576
9,90E+01;7,48E+00;0.5645752
8,76E+01;1,77E+01;0.579834
7,64E+01;2,24E+01;0.5950928
5,78E+01;2,30E+01;0.4882812
3,36E+01;3,33E+01;0.6408691
2,03E+01;3,57E+01;0.5645752
1,46E+01;3,49E+01;0.5340576
5,95E+00;5,08E+01;0.5950928
7,63E+00;5,75E+01;0.7171631
2,06E+01;3,78E+00;0.6103516
7,37E+01;3,66E+00;0.4425049
8,39E+01;-4,97E+01;0.7171631
0.0001118469;-3,11E+01;0.4882812
0.0001281738;-1,07E+00;0.6408691
0.000103302;-3,17E+01;0.6408691
0.0001017761;-3,85E+01;0.4272461
0.0001142883;-1,71E+01;0.6713867
9,61E+01;4,73E+00;0.6561279
8,47E+01;2,44E+00;0.4119873
8,79E+01;-9,61E+00;0.6408691
9,80E+01;-7,02E+00;0.5645752
8,50E+01;-3,36E+00;0.6408691
7,32E+01;-2,44E+00;0.6561279
7,11E+01;6,41E+00;0.5950928
6,91E+01;2,69E+01;0.6256104
5,14E+01;4,75E+01;0.6561279
4,67E+01;5,28E+01;0.6256104
4,41E+00;6,71E+01;0.5340576
5,36E+01;6,41E+01;0.5493164
3,72E+01;4,06E+01;0.6866455
5,49E+01;3,20E+00;0.4882812
8,42E+01;-7,63E+00;0.5493164
8,13E+01;-1,95E+01;0.4882812
6,23E+01;-2,14E+00;0.579834
5,40E+01;-3,83E+01;0.6866455
5,86E+01;-4,47E+01;0.6103516
6,39E+01;-2,50E+01;0.5493164
7,20E+01;-1,25E+01;0.579834
7,19E+00;-8,54E+00;0.6408691
6,38E+01;2,24E+01;0.5493164
4,78E+01;2,24E+01;0.5340576
4,70E+01;2,75E+01;0.579834
5,16E+01;1,74E+01;0.4882812
6,96E+01;2,70E+01;0.5340576
8,26E+01;4,59E+01;0.579834
8,62E+01;7,17E+00;0.4272461
8,56E+01;7,32E+00;0.50354
4,65E+01;-7,93E-01;0.4577637
4,64E+01;-1,60E+01;0.5493164
7,17E+01;-7,32E+00;0.7781982
7,17E+01;1,72E+01;0.6866455
5,23E+01;2,76E+01;0.6866455
5,77E+01;3,17E+01;0.6408691
6,82E+01;4,07E+01;0.5950928
8,32E+00;4,84E+01;0.5645752
9,28E+01;4,67E+01;0.3814697
8,22E+01;2,53E+01;0.4882812
6,07E+01;7,63E+00;0.3662109
6,27E+01;2,00E+01;0.4425049
6,79E+01;1,31E+01;0.7476807
7,40E+01;9,77E+00;0.6866455
5,77E+01;3,05E+00;0.5645752
6,07E+01;-1,42E+01;0.5493164
4,36E+01;8,24E+00;0.5645752
4,78E+01;3,23E+01;0.5187988
5,68E+00;2,17E+01;0.4882812
8,35E+01;-1,63E+01;0.5340576
9,41E+01;-5,11E+01;0.4577637
0.0001112366;-3,95E+01;0.4730225
0.0001101685;-7,63E+00;0.6103516
0.000103302;-7,48E+00;0.6103516
0.0001205444;-5,55E+01;0.579834
0.00010849;-3,85E+01;0.6408691
9,06E+01;-3,05E-01;0.5187988
0.0001016235;4,56E+01;0.4119873
8,85E+01;6,76E+01;0.7324219
7,03E+01;6,67E+01;0.5340576
6,94E+01;2,81E+01;0.579834
6,45E+01;-7,63E-01;0.4730225
6,82E+01;-7,93E-01;0.6408691
